SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,QT_VOTOS,VR_RECEITA,VR_BEM_CANDIDATO,VR_DESPESA_MAX_CAMPANHA,NM_CANDIDATO
150000652789,2020,PB,19852,CATINGUEIRA,PREFEITO,10,DR ODIR,REPUBLICANOS,09/03/1957,63,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,NÃO ELEITO,2172.0,57350.35,483774.73,123077.42,ODIR PEREIRA BORGES FILHO
150000976695,2020,PB,20516,JOÃO PESSOA,PREFEITO,11,CICERO LUCENA,PP,05/08/1957,63,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,ELEITO,260665.0,2894067.98,1867828.46,1123357.13,CICERO DE LUCENA FILHO
150001034073,2020,PB,19542,SÃO JOSÉ DO BREJO DO CRUZ,PREFEITO,25,KALINNE,DEM,27/08/1974,46,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ASSISTENTE SOCIAL,NÃO ELEITO,349.0,20000.0,168000.0,123077.42,KALINNE ALVES SARAIVA SALDANHA
150000719867,2020,PB,20095,DESTERRO,PREFEITO,10,SINHÔ,REPUBLICANOS,23/11/1967,53,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,ADVOGADO,ELEITO,3577.0,93376.0,224000.0,123077.42,VALTÉCIO DE ALMEIDA JUSTO
150000838342,2020,PB,22071,SAPÉ,PREFEITO,19,MAJOR SIDNEI,PODE,08/06/1971,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,POLICIAL MILITAR,ELEITO,13352.0,108014.0,313945.19,225948.14,SIDNEI PAIVA DE FREITAS
150000924328,2020,PB,19925,ALGODÃO DE JANDAÍRA,PREFEITO,12,JOAB BRAGA,PDT,09/12/1967,53,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,620.0,20000.0,548000.0,123077.42,JOAB BRAGA DOS SANTOS
150000976853,2020,PB,22233,SOLEDADE,PREFEITO,11,GERALDO MOURA,PP,25/08/1962,58,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,4827.0,88413.5,2378682.59,123077.42,GERALDO MOURA RAMOS
150000857333,2020,PB,19160,LOGRADOURO,PREFEITO,40,BETINHO,PSB,03/09/1964,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,OUTROS,NÃO ELEITO,1372.0,51700.0,179450.0,123077.42,HUMBERTO LUIS LISBOA ALVES
150000819763,2020,PB,19127,RIACHÃO DO BACAMARTE,PREFEITO,12,ARI,PDT,02/02/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,ELEITO,1862.0,39340.45,302990.0,123077.42,JOSE DE ARIMATEA DA SILVA
150000800247,2020,PB,20273,GUARABIRA,PREFEITO,12,TEOTÔNIO,PDT,25/11/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ADVOGADO,NÃO ELEITO,6721.0,120540.0,514197.82,372681.61,ANTÔNIO TEOTÔNIO DE ASSUNÇÃO
150000652369,2020,PB,19887,VIEIRÓPOLIS,PREFEITO,28,JOAQUIM NUNES,PRTB,02/01/1965,55,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),AMARELA,AGRICULTOR,NÃO ELEITO,894.0,7910.45,15000.0,123077.42,JOAQUIM NUNES GADELHA
150000717485,2020,PB,20338,IBIARA,PREFEITO,23,NENIVALDO BARROS,CIDADANIA,28/06/1970,50,MASCULINO,ENSINO MÉDIO INCOMPLETO,DIVORCIADO(A),PARDA,PREFEITO,ELEITO,2690.0,53664.9,100000.0,123077.42,FRANCISCO NENIVALDO DE SOUSA
150000661074,2020,PB,19585,AMPARO,PREFEITO,25,INACIO NOBREGA,DEM,18/09/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,ELEITO,1312.0,51113.02,73700.0,123077.42,INACIO LUIZ NOBREGA DA SILVA
150000642632,2020,PB,20257,FREI MARTINHO,PREFEITO,23,TIÃO PINTO,CIDADANIA,03/03/1966,54,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,ELEITO,1632.0,53498.8,33000.0,123077.42,SEBASTIÃO PINTO DANTAS
150000728536,2020,PB,20710,LIVRAMENTO,PREFEITO,25,ADRIANO LEITE,DEM,03/11/1973,47,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,VETERINÁRIO,NÃO ELEITO,1705.0,30300.0,147731.47,123077.42,ADRIANO SUELDON LEITE
150000741114,2020,PB,19909,AREIA DE BARAÚNAS,PREFEITO,90,TOINHO MACEDO,PROS,13/07/1980,40,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,ELEITO,967.0,25650.0,70000.0,123077.42,ANTÔNIO GERÔNIMO DUARTE MACEDO
150000802864,2020,PB,21016,NAZAREZINHO,PREFEITO,11,RODRIGO MENDES,PP,15/05/1980,40,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,2857.0,40885.2,50000.0,123077.42,RODRIGO MENDES PEDROSA
150000797485,2020,PB,21237,PEDRA LAVRADA,PREFEITO,15,RIGOBERTO JULIO,MDB,14/03/1962,58,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,243.0,20000.0,10000.0,123077.42,RIGOBERTO RODRIGUES DE LIMA
150001133180,2020,PB,19925,ALGODÃO DE JANDAÍRA,PREFEITO,40,HUMBERTO,PSB,21/05/1977,43,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,OUTROS,ELEITO,1827.0,30500.0,420000.0,123077.42,HUMBERTO DOS SANTOS
150001075597,2020,PB,21911,SÃO JOSÉ DE PIRANHAS,PREFEITO,15,CLEIDE DE ZEZÉ,MDB,24/08/1968,52,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,ADMINISTRADOR,NÃO ELEITO,1876.0,28524.45,,123077.42,ANA CLEIDE PENAFORTE CARVALHO
150000694854,2020,PB,22012,SÃO MIGUEL DE TAIPU,PREFEITO,14,RICARDO PEREIRA,PTB,29/09/1980,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,2428.0,28521.8,121000.0,123077.42,RICARDO PEREIRA DA SILVA
150000671358,2020,PB,21296,PICUÍ,PREFEITO,40,GILMA GERMANO,PSB,04/04/1964,56,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,BANCÁRIO E ECONOMIÁRIO,NÃO ELEITO,5901.0,131460.0,382014.29000000004,123077.42,GILMA VASCONCELOS DA SILVA GERMANO
150001014580,2020,PB,19623,GADO BRAVO,PREFEITO,22,ZÉ DE CAZUZA,PL,25/01/1973,47,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,4370.0,52250.35,125000.0,123077.42,JOSÉ MENDES DE AGUIAR
150000771197,2020,PB,19453,BOM JESUS,PREFEITO,25,BRENO DE DORIAN,DEM,16/05/1994,26,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,1064.0,45952.5,185000.0,123077.42,DIEGO BRENO GONÇALVES DIAS
150000666092,2020,PB,20192,EMAS,PREFEITO,10,SEVI COUTINHO,REPUBLICANOS,05/12/1985,35,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",NÃO ELEITO,1244.0,80000.0,,123077.42,SEVI TOMAZ COUTINHO LEITE
150000827766,2020,PB,21237,PEDRA LAVRADA,PREFEITO,13,CLEINHA SOLON,PT,09/09/1984,36,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,202.0,73919.5,27327.95,123077.42,JANICLEIA ANDRADE DE VASCONCELOS
150000644173,2020,PB,21873,SÃO JOSÉ DE CAIANA,PREFEITO,22,MANOEL MOLEQUE,PL,07/10/1977,43,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,OUTROS,ELEITO,2513.0,126700.0,320000.0,123077.42,MANOEL PEREIRA DE SOUZA
150000760840,2020,PB,20796,MAMANGUAPE,PREFEITO,11,FABRÍCIO SALES,PP,29/11/1976,44,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,CONTADOR,NÃO ELEITO,8841.0,109962.0,,164909.3,FABRÍCIO SANTOS DE SALES
150000983366,2020,PB,19216,AREIA,PREFEITO,22,PROFESSOR VIEIRA,PL,20/05/1971,49,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,162.0,5000.0,80000.0,153279.01,JOSE VIEIRA DAMASCENO FILHO
150000948779,2020,PB,20001,SANTA CECÍLIA,PREFEITO,23,MARCÍLIO FARIAS,CIDADANIA,05/02/1984,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA,ELEITO,2892.0,28752.9,13500.0,123077.42,JOSE MACÍLIO FARIAS DA SILVA
150000995100,2020,PB,19593,BREJO DOS SANTOS,PREFEITO,13,DR. BARTÔ,PT,10/04/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,17.0,25000.0,788110.04,123077.42,BARTOLOMEU FERREIRA DA SILVA
150000649213,2020,PB,20516,JOÃO PESSOA,PREFEITO,50,PABLO HONORATO NASCIMENTO,PSOL,26/05/1984,36,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,SERVIDOR PÚBLICO FEDERAL,#NULO#,2403.0,0.0,,2808392.83,PABLO HONORATO NASCIMENTO
150001063465,2020,PB,19933,CONDE,PREFEITO,19,MENUDO IRMÃO ADERALDO,PODE,14/10/1971,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PRETA,PRODUTOR AGROPECUÁRIO,#NULO#,,0.0,800000.0,238580.64,ADERALDO FERREIRA DOS SANTOS
150000931994,2020,PB,19593,BREJO DOS SANTOS,PREFEITO,25,DR SANDRINHO,DEM,10/03/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,NÃO ELEITO,2197.0,60000.0,256353.0,123077.42,SANDRO ADRIANO SOUSA DOS SANTOS
150000661705,2020,PB,22179,SERRA REDONDA,PREFEITO,25,MARCELO,DEM,28/05/1969,51,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,AGENTE ADMINISTRATIVO,NÃO ELEITO,1922.0,50000.0,485500.0,123077.42,MANOEL MARCELO DE ANDRADE
150000690711,2020,PB,19305,BARAÚNA,PREFEITO,12,JOSENILDO DA FARMÁCIA,PDT,16/10/1977,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,1673.0,31376.35,210000.0,123077.42,JOSENILDO ALVES DA PAIXÃO
150000721232,2020,PB,19194,ARARUNA,PREFEITO,15,BENJAMIN,MDB,30/11/1971,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ODONTÓLOGO,NÃO ELEITO,5257.0,154200.0,1750665.7,123077.42,BENJAMIN GOMES MARANHÃO NETO
150000669703,2020,PB,19453,BOM JESUS,PREFEITO,11,DENISE BAYMA,PP,23/08/1983,37,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ENFERMEIRO,ELEITO,1546.0,39848.2,54059.850000000006,123077.42,DENISE BANDEIRA DE MELO BARBOSA PEREIRA
150000637322,2020,PB,22438,VÁRZEA,PREFEITO,10,ARLINDO MARINHO,REPUBLICANOS,26/11/1952,68,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ECONOMISTA,NÃO ELEITO,979.0,30975.05,68822.16,123077.42,ARLINDO MARINHO DA SILVA
150000930931,2020,PB,19232,AREIAL,PREFEITO,23,ADELSON,CIDADANIA,11/02/1962,58,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,2810.0,30478.0,219779.45,123077.42,ADELSON GONÇALVES BENJAMIN
150000979945,2020,PB,20516,JOÃO PESSOA,PREFEITO,43,EDILMA FREIRE,PV,04/09/1972,48,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,47157.0,1408866.55,168471.61,2808392.83,EDILMA DA COSTA FREIRE
150000768069,2020,PB,20532,JUAREZ TÁVORA,PREFEITO,77,WILSON,SOLIDARIEDADE,13/02/1978,42,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,COMERCIANTE,#NULO#,2979.0,,,123077.42,WILSON EVANGELISTA FEITOSA
150001095604,2020,PB,19755,CAJAZEIRAS,PREFEITO,23,DRA DENISE,CIDADANIA,05/11/1961,59,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ODONTÓLOGO,NÃO ELEITO,12688.0,215961.2,,484133.27,FRANCISCA DENISE ALBUQUERQUE DE OLIVEIRA
150001276312,2020,PB,19933,CONDE,PREFEITO,77,EDINHO MENDES,SOLIDARIEDADE,14/05/1966,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,142.0,11425.0,930000.0,238580.64,EDNALDO MENDES DIAS
150001187025,2020,PB,19143,MATINHAS,PREFEITO,14,JÚNIOR,PTB,19/09/1971,49,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,14.0,0.0,850000.0,123077.42,JOSÉ COSTA ARAGÃO JÚNIOR
150000689946,2020,PB,21970,SÃO JOSÉ DOS CORDEIROS,PREFEITO,65,HUMBERTO QUEIROZ,PC do B,03/07/1969,51,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,927.0,7375.9,,123077.42,JOSE HUMBERTO DE QUEIROZ
150000872247,2020,PB,21431,POMBAL,PREFEITO,15,DR VERISSINHO,MDB,26/05/1954,66,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,ELEITO,9880.0,154745.0,1099015.54,157812.3,ABMAEL DE SOUSA LACERDA
150000683857,2020,PB,21792,SÃO BENTO,PREFEITO,23,DR JARQUES,CIDADANIA,16/06/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,ELEITO,11988.0,256325.0,1712336.0,258783.87,JARQUES LÚCIO DA SILVA II
150001264939,2020,PB,19658,CABEDELO,PREFEITO,40,CÉZAR SILVA,PSB,08/10/1972,48,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,ESCULTOR E PINTOR,NÃO ELEITO,279.0,90.0,3000.0,235920.4,CÉZAR SILVA CUNHA
150000872411,2020,PB,21431,POMBAL,PREFEITO,40,FEITOSA,PSB,23/11/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,481.0,32108.0,1917651.25,157812.3,JOSÉ ALVES FEITOSA FILHO
150001235668,2020,PB,19232,AREIAL,PREFEITO,40,DR ANTÔNIO RODRIGUES,PSB,22/04/1975,45,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ODONTÓLOGO,NÃO ELEITO,211.0,8350.0,250689.0,123077.42,ANTONIO RODRIGUES DE LIRA FILHO
150000868781,2020,PB,19283,SOSSÊGO,PREFEITO,22,SAMUEL,PL,09/06/1977,43,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,ANALISTA DE SISTEMAS,NÃO ELEITO,1296.0,50000.0,730000.0,123077.42,SAMUEL FERREIRA DA SILVA
150001076573,2020,PB,21911,SÃO JOSÉ DE PIRANHAS,PREFEITO,18,PROFESSOR CLOVIS,REDE,19/07/1976,44,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO FUNDAMENTAL,NÃO ELEITO,228.0,5000.0,,123077.42,CLOVIS BARBOSA GONÇALVES
150001225958,2020,PB,19860,SÃO FRANCISCO,PREFEITO,19,ZÉ ROFRANTS,PODE,30/10/1962,58,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR DE ENSINO MÉDIO,#NULO#,1811.0,22535.0,450000.0,123077.42,JOSE ROFRANTS LOPES CASIMIRO
150000638684,2020,PB,22136,SERRA DA RAIZ,PREFEITO,23,LUIZ MACHADO,CIDADANIA,12/02/1956,64,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,ELEITO,1551.0,31216.0,97142.42,123077.42,LUIZ GONZAGA BEZERRA DUARTE
150000843011,2020,PB,21750,SANTA RITA,PREFEITO,77,ADONES,SOLIDARIEDADE,14/06/1979,41,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,ECONOMISTA,NÃO ELEITO,526.0,55000.0,250000.0,364348.5,ADONES GOMES DE ARAUJO PEREIRA JUNIOR
150001248080,2020,PB,20834,MARI,PREFEITO,22,ANTONIO GOMES,PL,31/07/1957,63,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,AGRICULTOR,ELEITO,6263.0,154567.38,430000.0,123077.42,ANTONIO GOMES DA SILVA
150000669304,2020,PB,19038,AGUIAR,PREFEITO,14,TINTIN,PTB,10/01/1974,46,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,2209.0,30000.0,430000.0,123077.42,MANOEL BATISTA GUEDES FILHO
150001037470,2020,PB,22276,SUMÉ,PREFEITO,77,RUAN PEREIRA,SOLIDARIEDADE,28/05/1989,31,MASCULINO,LÊ E ESCREVE,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,4533.0,45000.0,1945000.0,123077.42,JUAN VICTOR GOMES DE SA PIRES PEREIRA
150001870964,2020,PB,20850,MASSARANDUBA,PREFEITO,44,JOÃO COSTA,UNIÃO,28/07/1974,49,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,EMPRESÁRIO,ELEITO,5322.0,167350.0,490000.0,169870.2,JOÃO COSTA DE SOUSA
150000860212,2020,PB,22357,TEIXEIRA,PREFEITO,10,VOLONE DIAS,REPUBLICANOS,15/09/1975,45,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,#NULO#,3950.0,,77466.86,123077.42,VALONE DIAS OLIVEIRA
150001239170,2020,PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,PREFEITO,45,LUIS FILHO,PSDB,01/08/1992,28,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,567.0,95250.0,107000.0,123077.42,LUIS SILVA FILHO
150001204078,2020,PB,19259,AROEIRAS,PREFEITO,77,JAILSON,SOLIDARIEDADE,23/04/1976,44,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),PARDA,ENFERMEIRO,NÃO ELEITO,1777.0,75000.0,569000.0,123077.42,JAILSON BEZERRA DE ANDRADE
150000979720,2020,PB,20559,JUAZEIRINHO,PREFEITO,25,ADMILSON DE PITUTA,DEM,28/12/1946,74,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,3111.0,11525.0,330000.0,123077.42,ADMILSON GONÇALVES DA SILVA
150000800324,2020,PB,20273,GUARABIRA,PREFEITO,15,ROBERTO PAULINO,MDB,20/07/1951,69,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADVOGADO,NÃO ELEITO,10908.0,149636.02,1709000.0,372681.61,ANTONIO ROBERTO DE SOUSA PAULINO
150000984161,2020,PB,19658,CABEDELO,PREFEITO,13,DAMIAO,PT,21/05/1969,51,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,286.0,5000.0,15000.0,235920.4,DAMIAO DE ALBUQUERQUE DOS SANTOS
150000916498,2020,PB,20516,JOÃO PESSOA,PREFEITO,40,RICARDO COUTINHO,PSB,18/11/1960,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,FARMACÊUTICO,NÃO ELEITO,38969.0,1616997.17,3508918.71,2808392.83,RICARDO VIEIRA COUTINHO
150000688651,2020,PB,22098,SÃO VICENTE DO SERIDÓ,PREFEITO,55,ERIVAM DE BIU,PSD,29/12/1981,39,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,ELEITO,4197.0,26810.45,,123077.42,ERIVAM DOS ANJOS LEONARDO
150001274574,2020,PB,19119,ALHANDRA,PREFEITO,19,BRANCO MENDES,PODE,09/05/1956,64,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,DEPUTADO,NÃO ELEITO,6884.0,114526.0,2318835.42,197393.92,ATAÍDES MENDES PEDROSA
150001202903,2020,PB,20397,ITABAIANA,PREFEITO,20,TOINHO RODRIGUES,PSC,02/01/1944,76,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,COMERCIANTE,NÃO ELEITO,69.0,3500.0,770000.0,123077.42,ANTONIO CARLOS RODRIGUES DE MELO
150000911599,2020,PB,21695,SANTA LUZIA,PREFEITO,25,ADEMIR MORAIS,DEM,15/03/1953,67,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,NÃO ELEITO,3455.0,138370.0,205000.0,123077.42,JOSE ADEMIR PEREIRA DE MORAIS
150000664515,2020,PB,20516,JOÃO PESSOA,PREFEITO,13,ANÍSIO MAIA,PT,11/07/1954,66,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VETERINÁRIO,NÃO ELEITO,5431.0,240109.14,249896.04,2808392.83,ANISIO SOARES MAIA
150000744413,2020,PB,20613,JURU,PREFEITO,70,LEONCIO DE GUABIRABA,AVANTE,16/09/1972,48,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,EMPRESÁRIO,NÃO ELEITO,2146.0,28500.0,460000.0,123077.42,LEONCIO LEITE DE SOUSA
150000747572,2020,PB,19275,DAMIÃO,PREFEITO,23,SIMONE,CIDADANIA,16/02/1983,37,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO MUNICIPAL,ELEITO,1572.0,42971.3,44500.0,123077.42,SIMONE DE AZEVEDO SANTOS CASADO
150001112004,2020,PB,19445,SÃO JOSÉ DE PRINCESA,PREFEITO,90,ZÉ DE COQUINHA,PROS,04/07/1986,34,MASCULINO,LÊ E ESCREVE,DIVORCIADO(A),PARDA,VEREADOR,NÃO ELEITO,208.0,11018.75,16000.0,123077.42,JOSÉ FERREIRA DA LUZ NETO
150001041692,2020,PB,20770,MALTA,PREFEITO,12,IGOR ROSA,PDT,24/11/1992,28,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,PUBLICITÁRIO,ELEITO,2777.0,67833.9,35000.0,123077.42,IGOR XAVIER DE LUCENA
150001014999,2020,PB,19623,GADO BRAVO,PREFEITO,23,EVANDRO ARAUJO,CIDADANIA,24/02/1967,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,AGRICULTOR,NÃO ELEITO,2783.0,9650.0,,123077.42,AUSTERLIANO EVALDO ARAUJO
150000865404,2020,PB,21253,PEDRAS DE FOGO,PREFEITO,23,LUCAS ROMÃO,CIDADANIA,10/01/1994,26,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,CONTADOR,NÃO ELEITO,8424.0,200554.52,,320066.19,LUCAS FALCÃO CABRAL ROMÃO
150000840386,2020,PB,19054,ALAGOA GRANDE,PREFEITO,12,MANU,PDT,02/12/1975,45,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,TABELIÃO,NÃO ELEITO,4594.0,67379.3,500000.0,123077.42,MANUELLA DE FÁTIMA DE PAIVA CARNEIRO
150000736743,2020,PB,19917,CONDADO,PREFEITO,12,LANDINHA,PDT,18/11/1989,31,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,ASSISTENTE SOCIAL,NÃO ELEITO,490.0,50000.0,73000.0,123077.42,MARIA ELÂNDIA GOMES OLIVEIRA
150001147490,2020,PB,20036,CUITÉ,PREFEITO,15,EUDA FABIANA,MDB,04/02/1971,49,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,COMERCIANTE,NÃO ELEITO,6300.0,44200.0,339000.0,203111.32,EUDA FABIANA DE FARIAS PALMEIRA VENANCIO
150000789848,2020,PB,19747,PEDRO RÉGIS,PREFEITO,11,DR SEVERINO,PP,21/05/1942,78,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,MÉDICO,NÃO ELEITO,1799.0,48699.0,3673.7999999999997,123077.42,SEVERINO BATISTA DE CARVALHO
150001133660,2020,PB,19380,CAJAZEIRINHAS,PREFEITO,22,DR WAERSON,PL,23/03/1971,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,NÃO ELEITO,1337.0,45836.32,346629.85,123077.42,WAERSON JOSE DE SOUZA
150000984178,2020,PB,19607,CASSERENGUE,PREFEITO,40,JÂNIO DA PADARIA,PSB,22/08/1973,47,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,NÃO ELEITO,1497.0,39670.85,245000.0,123077.42,JÂNIO MÁRCIO DOS SANTOS CARDOSO
150000769029,2020,PB,22152,SERRA GRANDE,PREFEITO,22,VICENTE,PL,02/09/1995,25,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VETERINÁRIO,ELEITO,1858.0,52500.0,,123077.42,VICENTE ANTONIO DA SILVA NETO
150000663371,2020,PB,22233,SOLEDADE,PREFEITO,50,PAULO DA ELETRÔNICA,PSOL,24/08/1961,59,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PRETA,ELETRICISTA E ASSEMELHADOS,NÃO ELEITO,66.0,12495.939999999999,160000.0,123077.42,PAULO JOSÉ DO NASCIMENTO SILVA
150001093869,2020,PB,19119,ALHANDRA,PREFEITO,25,RENATO,DEM,07/02/1978,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,#NULO#,,130000.0,208000.0,197393.92,RENATO MENDES LEITE
150000671691,2020,PB,19100,CURRAL DE CIMA,PREFEITO,10,ADJAMIR,REPUBLICANOS,05/11/1990,30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,2306.0,53823.0,105000.0,123077.42,ADJAMIR SOUZA DA SILVA
